,genes,expression
17454,ENSG00000226279,0.711760920470239
17455,ENSG00000226287,0.5755958168041
17456,ENSG00000226292,-0.998673925269485
17457,ENSG00000226298,-0.833523433381869
17458,ENSG00000226299,-0.999978819724152
17459,ENSG00000226313,-0.716299347959571
17460,ENSG00000226314,-0.745227960218939
17461,ENSG00000226318,0.229144013497478
17462,ENSG00000226321,-0.840794089507625
17463,ENSG00000226329,-0.664263452697773
17464,ENSG00000226348,-0.27144710124653
17465,ENSG00000226356,0.457616731084527
17466,ENSG00000226359,-0.893258349384924
17467,ENSG00000226360,0.403563539095102
17468,ENSG00000226361,0.466455427203691
17469,ENSG00000226395,-0.975866886014767
17470,ENSG00000226396,0.593306525467383
17471,ENSG00000226406,-0.964381575325182
17472,ENSG00000226407,0.52403511644574
17473,ENSG00000226410,0.561100334595465
17474,ENSG00000226415,0.56165555917089
17475,ENSG00000226432,0.378953425641958
17476,ENSG00000226435,0.0
17477,ENSG00000226439,-0.304196988522911
17478,ENSG00000226469,0.562619904763257
17479,ENSG00000226472,-0.52406417226064
17480,ENSG00000226478,0.494476732167596
17481,ENSG00000226479,0.593306525467383
17482,ENSG00000226481,0.593306525467383
17483,ENSG00000226491,-0.976397696991299
17484,ENSG00000226498,-0.971885783871341
17485,ENSG00000226499,-0.818392884602923
17486,ENSG00000226501,0.0334119803455053
17487,ENSG00000226521,-0.881991623458712
17488,ENSG00000226525,-0.206204827399459
17489,ENSG00000226535,0.599385284301252
17490,ENSG00000226537,-0.691555007335409
17491,ENSG00000226543,0.958398002329098
17492,ENSG00000226555,-0.810875343256786
17493,ENSG00000226608,-0.831464999531224
17494,ENSG00000226617,0.547923073174362
17495,ENSG00000226633,0.538926644607977
17496,ENSG00000226641,0.346180312893767
17497,ENSG00000226646,-0.942821227357809
17498,ENSG00000226650,-0.925907148979201
17499,ENSG00000226652,-0.142338063382528
17500,ENSG00000226660,0.392483895828169
17501,ENSG00000226666,0.547923073174362
17502,ENSG00000226668,0.997674377447002
17503,ENSG00000226685,-0.999998706629193
17504,ENSG00000226690,-0.829968539240938
17505,ENSG00000226695,-0.915136301498292
17506,ENSG00000226701,0.366502457315631
17507,ENSG00000226703,0.493121211572306
17508,ENSG00000226721,-0.109398291025146
17509,ENSG00000226723,-0.958667483517822
17510,ENSG00000226738,-0.23215829472753
17511,ENSG00000226742,0.524111449735091
17512,ENSG00000226752,-0.960764056654764
17513,ENSG00000226755,0.56148115746711
17514,ENSG00000226761,-0.670037078627081
17515,ENSG00000226763,0.19149967622927
17516,ENSG00000226766,0.288726681992063
17517,ENSG00000226774,-0.999997446383798
17518,ENSG00000226783,0.542303977643122
17519,ENSG00000226784,0.499389535494148
17520,ENSG00000226789,-0.0318643214305193
17521,ENSG00000226792,0.5755958168041
17522,ENSG00000226801,-0.110484775207988
17523,ENSG00000226823,0.679357482311787
17524,ENSG00000226827,0.996529154842975
17525,ENSG00000226838,0.393790957301443
17526,ENSG00000226847,0.0239290775699454
17527,ENSG00000226855,0.206233233790162
17528,ENSG00000226863,0.593306525467383
17529,ENSG00000226864,0.699042379591252
17530,ENSG00000226884,0.850728600568001
17531,ENSG00000226887,-0.992388631278559
17532,ENSG00000226912,0.417249803365466
17533,ENSG00000226918,0.735968434381217
17534,ENSG00000226926,-0.927880588224878
17535,ENSG00000226928,-0.891174468571132
17536,ENSG00000226933,-0.946847273607969
17537,ENSG00000226937,0.590023190451303
17538,ENSG00000226942,0.564326335562729
17539,ENSG00000226945,-0.798273282404691
17540,ENSG00000226948,0.726304691389248
17541,ENSG00000226949,0.521431933865907
17542,ENSG00000226970,-0.940433295486424
17543,ENSG00000226971,0.868958585577416
17544,ENSG00000226975,0.0334119803455053
17545,ENSG00000226976,-0.967360441017753
17546,ENSG00000226979,0.966477294796599
17547,ENSG00000226981,-0.998598678231985
17548,ENSG00000226982,0.699417398640745
17549,ENSG00000226984,0.458985482768003
17550,ENSG00000226989,0.396761977268517
17551,ENSG00000227001,-0.949147193833379
17552,ENSG00000227004,0.403563539095102
17553,ENSG00000227009,0.509289094697252
17554,ENSG00000227013,-0.61631506084868
17555,ENSG00000227032,-0.991232262874877
17556,ENSG00000227038,0.403563539095102
17557,ENSG00000227051,0.611531619908388
17558,ENSG00000227055,0.84211719784386
17559,ENSG00000227056,0.510655760501929
17560,ENSG00000227057,-0.989150304670585
17561,ENSG00000227067,0.229144013497478
17562,ENSG00000227072,0.787122326519991
17563,ENSG00000227080,0.3095968894432
17564,ENSG00000227097,0.623176403827842
17565,ENSG00000227105,0.547923073174362
17566,ENSG00000227113,-0.545257374836151
17567,ENSG00000227124,-0.89906900640686
17568,ENSG00000227152,-0.860102659034618
17569,ENSG00000227159,0.573916500185088
17570,ENSG00000227163,0.804118977692335
17571,ENSG00000227183,-0.266339008114593
17572,ENSG00000227191,0.482351981826356
17573,ENSG00000227201,-0.373785378061132
17574,ENSG00000227207,0.464971876193736
17575,ENSG00000227212,-0.616514461089824
17576,ENSG00000227232,-0.511765203366086
17577,ENSG00000227236,-0.965313285239156
17578,ENSG00000227238,0.529097461214253
17579,ENSG00000227242,-0.727664111433797
17580,ENSG00000227265,0.0294601390145938
17581,ENSG00000227268,-0.833881979244797
17582,ENSG00000227288,0.467092785854997
17583,ENSG00000227304,0.414832545556456
17584,ENSG00000227311,0.747019505422788
17585,ENSG00000227321,0.403563539095102
17586,ENSG00000227331,0.991057058489045
17587,ENSG00000227337,-0.920671889107604
17588,ENSG00000227344,0.397556088764241
17589,ENSG00000227345,0.547923064217162
17590,ENSG00000227347,-0.071517374771348
17591,ENSG00000227370,0.547923073174362
17592,ENSG00000227372,0.403563539095102
17593,ENSG00000227376,-0.771875848160013
17594,ENSG00000227379,-0.999948277887755
17595,ENSG00000227382,-0.875346604332206
17596,ENSG00000227383,0.728693135327658
17597,ENSG00000227394,-0.958343208858366
17598,ENSG00000227395,0.484008982530502
17599,ENSG00000227397,-0.867910031557734
17600,ENSG00000227416,0.524477951489023
17601,ENSG00000227417,-0.967229582109126
17602,ENSG00000227423,-0.993793100971039
17603,ENSG00000227436,-0.993953692870599
17604,ENSG00000227440,0.184778730508479
17605,ENSG00000227449,-0.973095814551779
17606,ENSG00000227454,0.598119965494863
17607,ENSG00000227470,0.403563535285018
17608,ENSG00000227471,-0.482783104932531
17609,ENSG00000227474,-0.741935195373891
17610,ENSG00000227497,-0.985687305603022
17611,ENSG00000227500,-0.987526946630379
17612,ENSG00000227507,-0.916952286149205
17613,ENSG00000227525,0.40356355676584
17614,ENSG00000227534,-0.831496396926841
17615,ENSG00000227536,-0.715994123661939
17616,ENSG00000227537,-0.651768665854777
17617,ENSG00000227538,0.22718710610588
17618,ENSG00000227541,-0.71508009544226
17619,ENSG00000227560,0.562619904763257
17620,ENSG00000227583,-0.98625184193492
17621,ENSG00000227584,-0.954864107102127
17622,ENSG00000227586,-0.971412750253998
17623,ENSG00000227603,0.75512431456988
17624,ENSG00000227604,-0.146005222841163
17625,ENSG00000227615,0.0820410772837541
17626,ENSG00000227621,-0.997539696117646
17627,ENSG00000227638,0.5755958168041
17628,ENSG00000227666,-0.999030091947983
17629,ENSG00000227671,0.368814012020051
17630,ENSG00000227684,0.84211719784386
17631,ENSG00000227694,-0.950856814729437
17632,ENSG00000227714,0.375416992592262
17633,ENSG00000227722,0.0267536649723087
17634,ENSG00000227742,-0.836631294657664
17635,ENSG00000227755,-0.0834131701568779
17636,ENSG00000227765,-0.611796128048876
17637,ENSG00000227770,0.741197853189285
17638,ENSG00000227775,0.562619904763257
17639,ENSG00000227776,-0.957548204670928
17640,ENSG00000227777,0.109883430749956
17641,ENSG00000227788,-0.972350222097068
17642,ENSG00000227799,-0.942733191127537
17643,ENSG00000227815,0.940447135250612
17644,ENSG00000227825,0.560566000705707
17645,ENSG00000227827,-0.989026846899877
17646,ENSG00000227834,0.562619904763257
17647,ENSG00000227835,0.998918558379337
17648,ENSG00000227836,0.0758993120818527
17649,ENSG00000227852,0.593786901237254
17650,ENSG00000227855,0.0484540442289754
17651,ENSG00000227860,0.409372872361807
17652,ENSG00000227868,0.562619904763257
17653,ENSG00000227877,-0.9634703660714
17654,ENSG00000227890,0.668163628348563
17655,ENSG00000227910,0.129379882242735
17656,ENSG00000227932,-0.519168042646724
17657,ENSG00000227934,0.355287266573251
17658,ENSG00000227950,-0.93162938341618
17659,ENSG00000227969,-0.809454082993343
17660,ENSG00000227972,-0.931928064080138
17661,ENSG00000227986,0.0
17662,ENSG00000227992,0.0252207968218031
17663,ENSG00000228002,-0.989750304386708
17664,ENSG00000228007,-0.26435514762791
17665,ENSG00000228015,-0.999974762229306
17666,ENSG00000228019,0.307938141214015
17667,ENSG00000228030,0.952697258370448
17668,ENSG00000228036,0.5755958168041
17669,ENSG00000228049,0.524111449735091
17670,ENSG00000228050,0.213193236549362
17671,ENSG00000228054,-0.477727799699547
17672,ENSG00000228057,0.5755958168041
17673,ENSG00000228069,-0.437930975200313
17674,ENSG00000228071,0.76657059378047
17675,ENSG00000228076,-0.447158751992855
17676,ENSG00000228083,0.590023190451303
17677,ENSG00000228089,-0.672101874150883
17678,ENSG00000228097,-0.969696892232388
17679,ENSG00000228141,0.999749009602305
17680,ENSG00000228146,-0.138342425122624
17681,ENSG00000228158,-0.218573616430252
17682,ENSG00000228166,-0.689332422318458
17683,ENSG00000228168,0.499389535494148
17684,ENSG00000228169,-0.512850868900012
17685,ENSG00000228171,0.554418445285606
17686,ENSG00000228175,0.349515188078834
17687,ENSG00000228181,-0.772261050116493
17688,ENSG00000228196,-0.933226514563147
17689,ENSG00000228198,-0.956311166855076
17690,ENSG00000228205,0.150489232116456
17691,ENSG00000228209,0.0460021452291313
17692,ENSG00000228211,-0.924846508378185
17693,ENSG00000228212,0.704805084961808
17694,ENSG00000228218,-0.565859658371439
17695,ENSG00000228224,-0.996556719631912
17696,ENSG00000228225,-0.375371992488525
17697,ENSG00000228232,0.593306525467383
17698,ENSG00000228238,-0.914166256515415
17699,ENSG00000228252,-0.435403219859388
17700,ENSG00000228253,-0.985728028910619
17701,ENSG00000228264,0.742008746024801
17702,ENSG00000228294,0.742358812737294
17703,ENSG00000228300,-0.999963508429764
17704,ENSG00000228304,-0.224285701040962
17705,ENSG00000228305,0.234850383732322
17706,ENSG00000228314,0.482357231327504
17707,ENSG00000228327,-0.537089692709823
17708,ENSG00000228328,-0.931286104873667
17709,ENSG00000228330,0.480742915017202
17710,ENSG00000228335,0.804118977692335
17711,ENSG00000228336,0.517994862870394
17712,ENSG00000228366,-0.232485122366244
17713,ENSG00000228376,-0.945718007774698
17714,ENSG00000228380,-0.925152836636492
17715,ENSG00000228399,0.352610601538606
17716,ENSG00000228407,-0.139025449872827
17717,ENSG00000228409,0.442707093208178
17718,ENSG00000228415,-0.140185956287086
17719,ENSG00000228429,0.747019505422788
17720,ENSG00000228430,-0.32195925876586
17721,ENSG00000228439,-0.947548640058003
17722,ENSG00000228446,0.056779011862733
17723,ENSG00000228451,0.485977864523042
17724,ENSG00000228460,-0.931328298218021
17725,ENSG00000228463,-0.0038464694027904
17726,ENSG00000228464,0.469884852367581
17727,ENSG00000228474,0.199325470370618
17728,ENSG00000228477,-0.974904128258275
17729,ENSG00000228486,-0.497316551945288
17730,ENSG00000228492,0.891980546640461
17731,ENSG00000228501,-0.997991196497993
17732,ENSG00000228502,-0.856257079078329
17733,ENSG00000228507,0.370915159509302
17734,ENSG00000228513,0.445259044444141
17735,ENSG00000228523,-0.882997227985737
17736,ENSG00000228525,0.608569830348543
17737,ENSG00000228532,0.560566000705707
17738,ENSG00000228546,0.560566000705707
17739,ENSG00000228568,-0.818893477846158
17740,ENSG00000228570,0.891980546640462
17741,ENSG00000228594,0.562619904763257
17742,ENSG00000228595,-0.967475844982796
17743,ENSG00000228600,0.509457591086905
17744,ENSG00000228601,0.229144013497478
17745,ENSG00000228611,0.549178431784056
17746,ENSG00000228623,0.991973848982273
17747,ENSG00000228626,-0.961582690906409
17748,ENSG00000228645,-0.487823808796238
17749,ENSG00000228653,0.724845961478212
17750,ENSG00000228656,0.361437345714189
17751,ENSG00000228663,-0.789029508524931
17752,ENSG00000228665,-0.940017534278463
17753,ENSG00000228668,-0.0738711604354663
17754,ENSG00000228672,-0.972602450144709
17755,ENSG00000228674,-0.967340614061987
17756,ENSG00000228681,0.477468580510775
17757,ENSG00000228695,-0.990591045715055
17758,ENSG00000228696,-0.313650106426622
17759,ENSG00000228702,-0.903259743408877
17760,ENSG00000228716,0.532225769604316
17761,ENSG00000228721,-0.995883116979647
17762,ENSG00000228725,-0.292203138139355
17763,ENSG00000228727,-0.0289826684346179
17764,ENSG00000228757,0.263767374097041
17765,ENSG00000228759,-0.111401461527041
17766,ENSG00000228770,0.985897127995158
17767,ENSG00000228797,0.134070666133986
17768,ENSG00000228808,0.938212135281262
17769,ENSG00000228818,0.229144013497478
17770,ENSG00000228820,0.388043254681004
17771,ENSG00000228823,-0.81902551106617
17772,ENSG00000228828,0.547923064217162
17773,ENSG00000228847,-0.284307814061348
17774,ENSG00000228869,-0.604809033686004
17775,ENSG00000228874,0.32810579538862
17776,ENSG00000228882,-0.975244323721599
17777,ENSG00000228887,0.406437553293049
17778,ENSG00000228897,-0.759640412949162
17779,ENSG00000228903,0.432006427947471
17780,ENSG00000228914,0.11589150576266
17781,ENSG00000228915,-0.804580655459017
17782,ENSG00000228929,0.507783163819825
17783,ENSG00000228937,0.911791109805767
17784,ENSG00000228938,0.229144010091618
17785,ENSG00000228943,0.804118977692335
17786,ENSG00000228955,0.904803672035423
17787,ENSG00000228966,-0.5468299285119
17788,ENSG00000228981,0.483311896484594
17789,ENSG00000228995,-0.917344144276503
17790,ENSG00000228997,0.0222121619576259
17791,ENSG00000228998,-0.167613020836532
17792,ENSG00000229001,0.702899180817801
17793,ENSG00000229002,0.56148115746711
17794,ENSG00000229007,-0.810370264208719
17795,ENSG00000229010,-0.862099705776242
17796,ENSG00000229014,0.712269391340228
17797,ENSG00000229015,-0.915024445408989
17798,ENSG00000229018,-0.220052459141283
17799,ENSG00000229020,-0.968670950432399
17800,ENSG00000229022,-0.894646576351747
17801,ENSG00000229023,0.593306525467383
17802,ENSG00000229031,-0.998611381934517
17803,ENSG00000229052,0.52403511644574
17804,ENSG00000229054,0.747421685255633
17805,ENSG00000229057,0.5755958168041
17806,ENSG00000229060,0.590023190451303
17807,ENSG00000229082,-0.996347155461168
17808,ENSG00000229083,-0.934820463336478
17809,ENSG00000229087,-0.0918762277419188
17810,ENSG00000229088,0.609737391884117
17811,ENSG00000229089,0.508751105653056
17812,ENSG00000229091,0.593306525467383
17813,ENSG00000229097,0.401831142467453
17814,ENSG00000229106,-0.9654327126839
17815,ENSG00000229117,-0.881398365901567
17816,ENSG00000229119,-0.151304607909658
17817,ENSG00000229120,0.0602929137754327
17818,ENSG00000229129,-0.92361756671283
17819,ENSG00000229132,-0.585239204209884
17820,ENSG00000229145,-0.998549804672437
17821,ENSG00000229146,-0.460206551678247
17822,ENSG00000229156,0.523643620732941
17823,ENSG00000229161,-0.345102699784725
17824,ENSG00000229172,-0.9096485357933
17825,ENSG00000229173,0.778299075420236
17826,ENSG00000229180,-0.0072246358120345
17827,ENSG00000229183,0.695415045685805
17828,ENSG00000229212,0.297416282342705
17829,ENSG00000229220,-0.954788266655902
17830,ENSG00000229222,0.747019505422788
17831,ENSG00000229231,-0.33347051822982
17832,ENSG00000229235,-0.846785514595255
17833,ENSG00000229241,-0.926841689631898
17834,ENSG00000229251,0.562619904763257
17835,ENSG00000229266,0.675480806256253
17836,ENSG00000229273,0.0811353997181533
17837,ENSG00000229314,-0.961825182424992
17838,ENSG00000229320,0.318635460725065
17839,ENSG00000229339,0.308547915688534
17840,ENSG00000229344,0.101935122657658
17841,ENSG00000229349,-0.858114940601736
17842,ENSG00000229358,0.898698377145873
17843,ENSG00000229360,0.424869631952816
17844,ENSG00000229375,0.42653025719303
17845,ENSG00000229386,0.593786901237254
17846,ENSG00000229391,-0.999476842736723
17847,ENSG00000229413,0.978357286602762
17848,ENSG00000229417,0.989355743795283
17849,ENSG00000229419,0.999980068783948
17850,ENSG00000229435,0.0263661131681493
17851,ENSG00000229447,0.528015006054842
17852,ENSG00000229456,0.517994862870394
17853,ENSG00000229462,0.561023061612308
17854,ENSG00000229468,0.988412151410304
17855,ENSG00000229473,-0.575577813239029
17856,ENSG00000229474,-0.671380264805768
17857,ENSG00000229505,0.494866711729272
17858,ENSG00000229534,0.506917119274498
17859,ENSG00000229544,-0.919660436564244
17860,ENSG00000229559,0.965706612406952
17861,ENSG00000229585,0.114241955247001
17862,ENSG00000229590,-0.026820492583455
17863,ENSG00000229604,-0.777373397042038
17864,ENSG00000229605,0.166717292228249
17865,ENSG00000229622,-0.0413935268982037
17866,ENSG00000229623,0.403563539095102
17867,ENSG00000229635,0.495439729057136
17868,ENSG00000229638,-0.395985063058406
17869,ENSG00000229644,-0.9663435568403
17870,ENSG00000229658,-0.837014337803786
17871,ENSG00000229659,-0.986850636854196
17872,ENSG00000229663,-0.868905490745318
17873,ENSG00000229668,-0.724800651439382
17874,ENSG00000229676,-0.687967522760954
17875,ENSG00000229677,-0.939073286202439
17876,ENSG00000229689,0.747019505422788
17877,ENSG00000229690,-0.271052137359713
17878,ENSG00000229695,-0.692583987060685
17879,ENSG00000229696,-0.689295630596954
17880,ENSG00000229700,-0.98447388720628
17881,ENSG00000229701,-0.122057548242031
17882,ENSG00000229703,-0.587098757537521
17883,ENSG00000229704,0.476539483515304
17884,ENSG00000229721,0.665371662437866
17885,ENSG00000229742,0.648436444782792
17886,ENSG00000229753,0.229144013497478
17887,ENSG00000229754,0.81022444020165
17888,ENSG00000229759,0.590023190451303
17889,ENSG00000229769,0.704271760441899
17890,ENSG00000229781,0.48676515492945
17891,ENSG00000229794,0.84211719784386
17892,ENSG00000229798,-0.89427051402062
17893,ENSG00000229800,0.643045419162027
17894,ENSG00000229806,-0.519919887451065
17895,ENSG00000229808,0.494866711729272
17896,ENSG00000229809,0.14897240363643
17897,ENSG00000229815,-0.988489816716212
17898,ENSG00000229816,-0.998348227038604
17899,ENSG00000229817,-0.997458120819912
17900,ENSG00000229820,0.822544098064246
17901,ENSG00000229824,-0.151029463686061
17902,ENSG00000229828,0.856693098094984
17903,ENSG00000229833,0.272528230994572
17904,ENSG00000229853,0.404629021890374
17905,ENSG00000229857,0.780495925449253
17906,ENSG00000229859,-0.59530941776761
17907,ENSG00000229863,0.593306525467383
17908,ENSG00000229870,0.88609617701028
17909,ENSG00000229877,-0.978671839861415
17910,ENSG00000229887,0.481661541074587
17911,ENSG00000229894,-0.123468949878321
17912,ENSG00000229897,0.288953203510337
17913,ENSG00000229910,0.12201995895955
17914,ENSG00000229917,0.530870745829115
17915,ENSG00000229920,0.634666406572402
17916,ENSG00000229926,-0.931484092747373
17917,ENSG00000229927,-0.782803932137378
17918,ENSG00000229939,0.249096664232354
17919,ENSG00000229948,-0.673301717019397
17920,ENSG00000229961,0.298854651560328
17921,ENSG00000229965,0.676125344992256
17922,ENSG00000229972,0.911730755341405
17923,ENSG00000229985,0.476911997732099
17924,ENSG00000229988,-0.634369296722669
17925,ENSG00000229991,0.651739959313552
17926,ENSG00000229992,-0.124411674949206
17927,ENSG00000229994,0.939432042009816
17928,ENSG00000230006,0.0843136923053713
17929,ENSG00000230011,-0.994927008550018
17930,ENSG00000230021,-0.962317264286057
17931,ENSG00000230022,0.846739403378351
17932,ENSG00000230026,0.270754288971577
17933,ENSG00000230042,0.820216349507952
17934,ENSG00000230043,0.403563539095102
17935,ENSG00000230045,-0.96102891166899
17936,ENSG00000230067,0.547923073174362
17937,ENSG00000230069,-0.827374250385269
17938,ENSG00000230071,-0.961924095179826
17939,ENSG00000230079,0.22280449946675
17940,ENSG00000230080,0.506636689049348
17941,ENSG00000230081,0.654104414828408
17942,ENSG00000230086,-0.015560017683181
17943,ENSG00000230092,0.338739382239903
17944,ENSG00000230099,-0.949376560974257
17945,ENSG00000230116,0.403563535285018
17946,ENSG00000230124,-0.997929668902786
17947,ENSG00000230125,0.658058569564482
17948,ENSG00000230137,-0.911694278195155
17949,ENSG00000230157,-0.995895948983176
17950,ENSG00000230162,-0.295650586126216
17951,ENSG00000230178,-0.0748522085023496
17952,ENSG00000230189,0.689586452205875
17953,ENSG00000230201,-0.93438653392942
17954,ENSG00000230202,-0.999936759202445
17955,ENSG00000230203,0.149132168735315
17956,ENSG00000230207,0.389892356223063
17957,ENSG00000230208,-0.999040727478266
17958,ENSG00000230216,0.697485461751812
17959,ENSG00000230219,0.499389535494147
17960,ENSG00000230221,0.593306525467383
17961,ENSG00000230224,-0.20047589127196
17962,ENSG00000230225,-0.786291874943386
17963,ENSG00000230244,-0.905374700306123
17964,ENSG00000230246,-0.980817072363563
17965,ENSG00000230252,-0.994922340541378
17966,ENSG00000230257,-0.851439000747886
17967,ENSG00000230265,-0.962511486536197
17968,ENSG00000230267,0.520942231967143
17969,ENSG00000230273,-0.863525550993296
17970,ENSG00000230280,0.564326335562729
17971,ENSG00000230291,0.547923073174362
17972,ENSG00000230295,0.747019505422788
17973,ENSG00000230301,-0.999476939535508
17974,ENSG00000230304,0.435973281667463
17975,ENSG00000230305,0.889317512773581
17976,ENSG00000230306,-0.532363491434805
17977,ENSG00000230312,-0.851504707287083
17978,ENSG00000230320,0.814535507975171
17979,ENSG00000230331,-0.731684754809799
17980,ENSG00000230338,0.549178431784056
17981,ENSG00000230342,0.120364778770445
17982,ENSG00000230350,0.774347033016395
17983,ENSG00000230358,0.315410639694562
17984,ENSG00000230359,0.593786901237254
17985,ENSG00000230362,0.891980546640462
17986,ENSG00000230364,-0.393207024443795
17987,ENSG00000230373,-0.246488474060709
17988,ENSG00000230383,-0.49896427756363
17989,ENSG00000230384,-0.943381434112615
17990,ENSG00000230397,-0.723893333662429
17991,ENSG00000230399,-0.0827735371255159
17992,ENSG00000230409,0.449157471212326
17993,ENSG00000230428,0.557884542727854
17994,ENSG00000230444,-0.598098474832766
17995,ENSG00000230445,0.788581572676641
17996,ENSG00000230453,0.404561651813843
17997,ENSG00000230457,-0.724561196409313
17998,ENSG00000230459,0.831485989924439
17999,ENSG00000230465,0.804118977692335
18000,ENSG00000230480,0.562619904763257
18001,ENSG00000230497,0.95722449727707
18002,ENSG00000230508,0.562619904763257
18003,ENSG00000230510,-0.801042210367024
18004,ENSG00000230521,-0.989793782230462
18005,ENSG00000230524,-0.792178407273714
18006,ENSG00000230556,0.469300125192262
18007,ENSG00000230561,0.403563539095102
18008,ENSG00000230562,0.381269280739347
18009,ENSG00000230568,0.593306525467383
18010,ENSG00000230571,0.39591437441369
18011,ENSG00000230572,0.554441761416935
18012,ENSG00000230576,0.361397919438591
18013,ENSG00000230580,0.931679800910862
18014,ENSG00000230581,0.787414114126809
18015,ENSG00000230585,-0.976755297122083
18016,ENSG00000230592,-0.629049170466211
18017,ENSG00000230593,0.498361394550056
18018,ENSG00000230596,-0.853290424480184
18019,ENSG00000230601,-0.970113811160671
18020,ENSG00000230604,-0.887866583239741
18021,ENSG00000230609,-0.932420757254721
18022,ENSG00000230626,0.542253635452786
18023,ENSG00000230638,0.0334119803455053
18024,ENSG00000230659,-0.321275371441973
18025,ENSG00000230661,0.891980546640462
18026,ENSG00000230662,0.0968008516521923
18027,ENSG00000230665,0.403563539095102
18028,ENSG00000230666,0.0096166536604653
18029,ENSG00000230673,-0.983232777038937
18030,ENSG00000230701,0.464971876193736
18031,ENSG00000230702,-0.999999984152449
18032,ENSG00000230707,0.448840941477929
18033,ENSG00000230711,0.521741642891278
18034,ENSG00000230715,-0.920399746886302
18035,ENSG00000230718,0.499389535494147
18036,ENSG00000230721,-0.115486562792288
18037,ENSG00000230734,0.804118977692335
18038,ENSG00000230769,-0.988510401843696
18039,ENSG00000230772,-0.474137297688805
18040,ENSG00000230777,0.562619904763257
18041,ENSG00000230778,0.114960006735318
18042,ENSG00000230779,-0.999764154352439
18043,ENSG00000230783,0.269226943280567
18044,ENSG00000230795,-0.0796904856186785
18045,ENSG00000230796,0.547923062006247
18046,ENSG00000230797,-0.740614247239994
18047,ENSG00000230804,0.242782237633119
18048,ENSG00000230807,-0.64384085098836
18049,ENSG00000230818,0.997205210909715
18050,ENSG00000230832,0.729300912220001
18051,ENSG00000230833,-0.507077695488049
18052,ENSG00000230849,0.996632349512136
18053,ENSG00000230869,0.745571010960292
18054,ENSG00000230870,0.554318135911703
18055,ENSG00000230872,0.245918934538362
18056,ENSG00000230873,-0.960901221060206
18057,ENSG00000230882,0.499389535494148
18058,ENSG00000230897,0.449221517125436
18059,ENSG00000230914,-0.924060817307529
18060,ENSG00000230916,-0.17101917732865
18061,ENSG00000230927,-0.178078638911136
18062,ENSG00000230946,0.826189957865151
18063,ENSG00000230950,0.340283039629632
18064,ENSG00000230951,0.547923073174362
18065,ENSG00000230953,0.596634365331868
18066,ENSG00000230956,0.266893061275898
18067,ENSG00000230965,-0.00570723037292
18068,ENSG00000230979,0.547923073174362
18069,ENSG00000230988,0.996520986730515
18070,ENSG00000230989,0.499389535494148
18071,ENSG00000230992,0.526925150942615
18072,ENSG00000230993,0.5755958168041
18073,ENSG00000231006,-0.831017202949395
18074,ENSG00000231007,-0.99713920919172
18075,ENSG00000231035,0.868958585577416
18076,ENSG00000231047,-0.781289090203713
18077,ENSG00000231049,0.554441761416935
18078,ENSG00000231066,0.804708675503276
18079,ENSG00000231072,-0.219399873654148
18080,ENSG00000231084,0.95279671168379
18081,ENSG00000231086,-0.466042441022372
18082,ENSG00000231087,0.819142965740102
18083,ENSG00000231093,-0.263632884867443
18084,ENSG00000231095,0.659466716446354
18085,ENSG00000231096,0.547923062006247
18086,ENSG00000231103,0.0595649855549757
18087,ENSG00000231123,0.421689221422372
18088,ENSG00000231139,-0.998358924313038
18089,ENSG00000231147,-0.148046418535989
18090,ENSG00000231158,-0.999999999992732
18091,ENSG00000231162,0.118082379101023
18092,ENSG00000231164,0.28526867434373
18093,ENSG00000231167,0.0224464308874945
18094,ENSG00000231181,0.59125837041835
18095,ENSG00000231192,-0.954976854633096
18096,ENSG00000231198,-0.999626086696785
18097,ENSG00000231203,0.0505090252150019
18098,ENSG00000231205,0.469538597654219
18099,ENSG00000231219,0.35491732108279
18100,ENSG00000231234,-0.79266710887196
18101,ENSG00000231256,-0.124411674949206
18102,ENSG00000231307,-0.995989509432734
18103,ENSG00000231333,-0.910085103447556
18104,ENSG00000231340,0.280796558053599
18105,ENSG00000231341,0.841708268874768
18106,ENSG00000231344,0.804118977692335
18107,ENSG00000231345,0.814842434798868
18108,ENSG00000231362,-0.962611488436966
18109,ENSG00000231369,0.731942149867539
18110,ENSG00000231371,0.12922560180466
18111,ENSG00000231376,0.641656747828743
18112,ENSG00000231381,-0.875329135031819
18113,ENSG00000231389,0.524111449735091
18114,ENSG00000231390,0.154617692639407
18115,ENSG00000231395,0.910170774328206
18116,ENSG00000231398,-0.722237976383198
18117,ENSG00000231404,0.547923073174362
18118,ENSG00000231409,0.464971876193736
18119,ENSG00000231416,-0.553188855666402
18120,ENSG00000231431,0.403563534433396
18121,ENSG00000231434,0.868434631620718
18122,ENSG00000231443,0.258427042986988
18123,ENSG00000231445,0.228927406562374
18124,ENSG00000231466,-0.996289596416952
18125,ENSG00000231468,0.894854169890156
18126,ENSG00000231475,-0.227794144634902
18127,ENSG00000231500,-0.994848591889616
18128,ENSG00000231503,-0.999537435444311
18129,ENSG00000231508,-0.175559155632565
18130,ENSG00000231512,-0.714776901268508
18131,ENSG00000231514,0.355083064752694
18132,ENSG00000231546,-0.77254086911796
18133,ENSG00000231548,0.403563535285018
18134,ENSG00000231550,0.593786901237254
18135,ENSG00000231551,-0.522133087045271
