rejected_pathway	killed_by	min_ratio
NIKOLSKY_BREAST_CANCER_8P12_P11_AMPLICON	KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_DN	1.6129520322193522
ZHANG_FH_DEFICIENT_RCC_C3_VS_OTHERS_UP	WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_8D	2.391428272951958
HU_ANGIOGENESIS_UP	TERAMOTO_OPN_TARGETS_CLUSTER_8	1.5665887080192555
BROWNE_HCMV_INFECTION_14HR_DN	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	1.5620264963315555
FLECHNER_PBL_KIDNEY_TRANSPLANT_OK_VS_DONOR_DN	JIANG_MELANOMA_TRM1_CD8	2.9414335742599937
REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION	REACTOME_M_PHASE	0.8177324270393524
HAHTOLA_SEZARY_SYNDROM_UP	JIANG_MELANOMA_TRM3_CD8	1.4549477832640736
REACTOME_ZYGOTIC_GENOME_ACTIVATION_ZGA	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES	0.6573663208101814
KEGG_MEDICUS_REFERENCE_LEUCINE_DEGRADATION	FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_DN	1.2872266956655318
BERENJENO_TRANSFORMED_BY_RHOA_FOREVER_UP	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.8617049574612868
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	1.6942401304027521
REACTOME_SIGNALING_BY_FGFR3	REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2	0.4715928501361521
REACTOME_INTERLEUKIN_17_SIGNALING	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	0.14265624091103907
WP_HORMONAL_CONTROL_OF_PUBERTAL_GROWTH_SPURT	REACTOME_GPCR_LIGAND_BINDING	0.6415040604806433
MURATA_VIRULENCE_OF_H_PILORI	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	2.1029916909542252
PETRETTO_BLOOD_PRESSURE_DN	WP_SULFATASE_AND_AROMATASE_PATHWAY	1.5423157137878856
KEGG_MEDICUS_REFERENCE_GENE_SILENCING_BY_METHYLATION_OF_H3K27_AND_UBIQUITINATION_OF_H2AK119	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	3.088726667736251
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS	BENPORATH_ES_2	1.1547519201526628
PID_ER_NONGENOMIC_PATHWAY	PID_ECADHERIN_NASCENT_AJ_PATHWAY	0.6947675416194038
WP_CAFFEINE_IN_BLOOD_VESSELS	REACTOME_ION_HOMEOSTASIS	1.0238529076938208
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	REACTOME_MATURATION_OF_PROTEIN_3A	1.3853973679169438
REACTOME_AZATHIOPRINE_ADME	PID_ECADHERIN_NASCENT_AJ_PATHWAY	1.0934426790887042
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES	0.7714425998034726
HELLER_HDAC_TARGETS_UP	PULVER_FOREY_CELLCYCLE_PEAKING_G2_M	2.2978868448197654
REACTOME_REGULATION_OF_CDH11_MRNA_TRANSLATION_BY_MICRORNAS	CHANDRAN_METASTASIS_UP	2.2918080874942612
FRASOR_TAMOXIFEN_RESPONSE_DN	CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_UP	1.0461016376335335
BIOCARTA_NOTCH_PATHWAY	MCCABE_HOXC6_TARGETS_CANCER_DN	1.601780476089413
CAFFAREL_RESPONSE_TO_THC_8HR_3_DN	HOUNKPE_HOUSEKEEPING_GENES	1.5025371081257448
LUI_THYROID_CANCER_PAX8_PPARG_UP	REACTOME_RMTS_METHYLATE_HISTONE_ARGININES	2.1901085849462265
ZHENG_RESPONSE_TO_ARSENITE_DN	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	1.2113026567900351
WP_ETHANOL_EFFECTS_ON_HISTONE_MODIFICATIONS	LOPEZ_MBD_TARGETS	3.0855980964908114
WP_NIFEDIPINE_ACTIVITY	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	0.8175512716487063
MARCHINI_TRABECTEDIN_RESISTANCE_UP	CREIGHTON_AKT1_SIGNALING_VIA_MTOR_DN	1.4499668973475865
REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	2.2742546957378234
INAMURA_LUNG_CANCER_SCC_SUBTYPES_UP	WANG_LMO4_TARGETS_DN	2.7450097410734915
KIM_GERMINAL_CENTER_T_HELPER_UP	KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_UP	1.2534120169279817
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	BIOCARTA_AMI_PATHWAY	0.867210919918596
REACTOME_MAPK1_ERK2_ACTIVATION	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	0.5736937046263685
WP_ALBUTEROL_AND_BUDESONIDE_THERAPY_FOR_ASTHMA	KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.2766560651981758
REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF	MANN_RESPONSE_TO_AMIFOSTINE_UP	2.231289542231875
XU_CREBBP_TARGETS_DN	WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_UP	1.8196144039622235
PYEON_HPV_POSITIVE_TUMORS_DN	PID_ECADHERIN_NASCENT_AJ_PATHWAY	1.0473033530896523
KEGG_RENIN_ANGIOTENSIN_SYSTEM	HOUNKPE_HOUSEKEEPING_GENES	0.6202614302039847
ZHAN_MULTIPLE_MYELOMA_CD1_DN	REACTOME_ION_HOMEOSTASIS	3.4403652819518458
BILANGES_SERUM_SENSITIVE_VIA_TSC1	JIANG_MELANOMA_TRM1_CD8	0.6966326528011395
REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN	BENPORATH_MYC_MAX_TARGETS	1.1842486070445968
FARMER_BREAST_CANCER_CLUSTER_8	CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_UP	1.0541165529146859
GU_PDEF_TARGETS_DN	KEGG_INOSITOL_PHOSPHATE_METABOLISM	1.5865480753353844
REACTOME_HIGH_LAMINAR_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_PECAM1_CDH5_KDR_IN_ENDOTHELIAL_CELLS	REACTOME_GPCR_LIGAND_BINDING	0.47383815562170317
KEGG_MEDICUS_VARIANT_EML4_ALK_FUSION_KINASE_TO_JAK_STAT_SIGNALING_PATHWAY	JIANG_MELANOMA_TRM1_CD8	1.895744416290621
RASHI_RESPONSE_TO_IONIZING_RADIATION_3	PULVER_FOREY_PERTURB_ACCUMULATION_LG1	4.424937395369421
BURTON_ADIPOGENESIS_2	IBRAHIM_NRF1_UP	1.4753470915298066
KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_ALG7_TO_ALG11	VANOEVELEN_MYOGENESIS_SIN3A_TARGETS	3.9716227808787137
RUAN_RESPONSE_TO_TNF_TROGLITAZONE_DN	WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_8D	1.2961783613970952
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_ADENYLATE_CYCLASE	REACTOME_ION_HOMEOSTASIS	1.3259526723738408
HU_GENOTOXIN_ACTION_DIRECT_VS_INDIRECT_4HR	JIANG_MELANOMA_TRM1_CD8	1.2830868875763644
REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES	0.7411512840871114
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	REACTOME_CHREBP_ACTIVATES_METABOLIC_GENE_EXPRESSION	0.5068978906504992
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	REACTOME_M_PHASE	0.4995132287144985
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	REACTOME_GPCR_LIGAND_BINDING	0.3344996974386398
COLLIS_PRKDC_REGULATORS	WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_UP	1.7736824827086706
BOYAULT_LIVER_CANCER_SUBCLASS_G56_UP	KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_DN	3.733424732077589
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	0.47395727747791766
WP_THYROID_STIMULATING_HORMONE_TSH_SIGNALING	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	0.7338013367264856
KEGG_MEDICUS_REFERENCE_GHRHR_PKA_GH_SIGNALING_PATHWAY	BRUINS_UVC_RESPONSE_LATE	1.1530015237430646
ZHAN_MULTIPLE_MYELOMA_CD1_VS_CD2_DN	CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_3	2.385557288486616
KEGG_MEDICUS_PATHOGEN_HCV_CORE_TO_RXRA_PPARA_MEDIATED_TRANSCRIPTION	REACTOME_RMTS_METHYLATE_HISTONE_ARGININES	0.5708663764197893
WEBER_METHYLATED_HCP_IN_FIBROBLAST_UP	CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_2	1.3242435132563666
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES	0.6245106320348087
REACTOME_SIGNALING_BY_ALK	KEGG_INOSITOL_PHOSPHATE_METABOLISM	1.045635126628192
NIKOLSKY_BREAST_CANCER_19P13_AMPLICON	PARENT_MTOR_SIGNALING_UP	1.8196210694128594
MEISSNER_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3	MIKKELSEN_MCV6_ICP_WITH_H3K27ME3	1.8583995210890958
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3	REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2	0.1750049813060675
WP_BASE_EXCISION_REPAIR	GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_DN	1.8769830456719085
KEGG_MEDICUS_REFERENCE_RETROGRADE_AXONAL_TRANSPORT	REACTOME_M_PHASE	0.8029204544186334
WP_TYPE_III_INTERFERON_SIGNALING	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	0.17413928694421088
REACTOME_PTK6_PROMOTES_HIF1A_STABILIZATION	KOINUMA_TARGETS_OF_SMAD2_OR_SMAD3	1.8077478121272534
WP_TGFB_SMAD_SIGNALING	PUIFFE_INVASION_INHIBITED_BY_ASCITES_DN	1.920401122086796
LE_EGR2_TARGETS_DN	FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_DN	1.0476849818927614
KLEIN_PRIMARY_EFFUSION_LYMPHOMA_DN	BENPORATH_MYC_MAX_TARGETS	1.241133200386696
ZIRN_TRETINOIN_RESPONSE_DN	MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_12	1.9119036030511662
WP_HOMOLOGOUS_RECOMBINATION	ZHANG_BREAST_CANCER_PROGENITORS_UP	1.7061482888769033
KEGG_HISTIDINE_METABOLISM	REACTOME_HISTIDINE_CATABOLISM	0.5379582656810382
REACTOME_AMINO_ACID_CONJUGATION	REACTOME_CONJUGATION_OF_BENZOATE_WITH_GLYCINE	0.08755932763939098
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_MAGENTA_DN	GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BLUE_DN	1.3583840501745579
TAGHAVI_NEOPLASTIC_TRANSFORMATION	WANG_LMO4_TARGETS_UP	3.279178921471336
JIANG_AGING_HYPOTHALAMUS_DN	REACTOME_ION_HOMEOSTASIS	4.425853885098968
KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_UV_IN_OLD	DITTMER_PTHLH_TARGETS_UP	4.235144304651522
LIN_NPAS4_TARGETS_DN	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	2.056523379127076
WENG_POR_TARGETS_LIVER_UP	SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_UP	2.544303010807935
KEGG_MEDICUS_REFERENCE_CXCL12_CXCR4_PKC_ERK_SIGNALING_PATHAWAY	KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.2848933780131716
BIOCARTA_DICER_PATHWAY	CHANDRAN_METASTASIS_UP	1.3253860693643305
SCHWAB_TARGETS_OF_BMYB_POLYMORPHIC_VARIANTS_UP	MANN_RESPONSE_TO_AMIFOSTINE_UP	2.8012131019558275
WP_SEROTONIN_HTR1_GROUP_AND_FOS_PATHWAY	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	0.14166903259313546
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	REACTOME_ION_HOMEOSTASIS	0.7521732238355485
ONO_FOXP3_TARGETS_UP	JIANG_MELANOMA_TRM1_CD8	0.8923062948264846
REACTOME_REGULATION_OF_CDH1_MRNA_TRANSLATION_BY_MICRORNAS	WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_UP	1.3814454136646204
KEGG_MEDICUS_VARIANT_AMPLIFIED_PDGFR_TO_PI3K_SIGNALING_PATHWAY	KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.6843567395928236
LANDEMAINE_LUNG_METASTASIS	MEISSNER_BRAIN_HCP_WITH_H3_UNMETHYLATED	2.6103741343548577
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS	REACTOME_M_PHASE	0.10806172495763958
BIOCARTA_CREB_PATHWAY	PID_ECADHERIN_NASCENT_AJ_PATHWAY	1.1527371038747634
CORONEL_RFX7_DIRECT_TARGETS_UP	WHITFIELD_CELL_CYCLE_M_G1	2.6148318186552597
YAGI_AML_FAB_MARKERS	KOINUMA_TARGETS_OF_SMAD2_OR_SMAD3	1.309657570823609
BOYLAN_MULTIPLE_MYELOMA_C_DN	KOINUMA_TARGETS_OF_SMAD2_OR_SMAD3	2.592169995351421
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS	FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_DN	1.473180511212994
WP_MAP3K1_ROLE_IN_PROMOTING_AND_BLOCKING_GONADAL_DETERMINATION	REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2	0.7414107641790413
BIOCARTA_EDG1_PATHWAY	PID_ECADHERIN_NASCENT_AJ_PATHWAY	0.47079236349860254
TCGA_GLIOBLASTOMA_COPY_NUMBER_DN	LIN_MELANOMA_COPY_NUMBER_DN	0.321815538993018
OHM_METHYLATED_IN_ADULT_CANCERS	RICKMAN_HEAD_AND_NECK_CANCER_B	1.3310225781186897
WP_TARGETING_YAP_IN_PANCREATIC_DUCTAL_ADENOCARCINOMA_PDAC	KOINUMA_TARGETS_OF_SMAD2_OR_SMAD3	2.2848947985591423
LUDWICZEK_TREATING_IRON_OVERLOAD	KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_DN	1.6969504326900815
WP_NANOPARTICLEMEDIATED_ACTIVATION_OF_RECEPTOR_SIGNALING	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	0.5501685880708528
KEGG_SULFUR_METABOLISM	RODRIGUES_NTN1_TARGETS_DN	0.8738757149020439
WP_GNAQ_PATHWAYS_IN_PORTWINE_STAIN	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	0.37408205270751654
MCCLUNG_DELTA_FOSB_TARGETS_8WK	CHESLER_BRAIN_HIGHEST_EXPRESSION	3.2518775114962297
VERHAAK_GLIOBLASTOMA_NEURAL	FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_DN	0.42830131777435965
REACTOME_PHASE_1_INACTIVATION_OF_FAST_NA_CHANNELS	LE_NEURONAL_DIFFERENTIATION_UP	1.8300733927134039
WP_ENVELOPE_PROTEINS_AND_THEIR_POTENTIAL_ROLES_IN_EDMD_PHYSIOPATHOLOGY	BIOCARTA_ERYTH_PATHWAY	1.3038304031819035
MATSUDA_NATURAL_KILLER_DIFFERENTIATION	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.74773741181395
BIOCARTA_SPPA_PATHWAY	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	0.926474199565672
SIMBULAN_PARP1_TARGETS_UP	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	1.331501316724629
KEGG_MEDICUS_PATHOGEN_HCMV_GH_TO_ITGA_B_RHOA_SIGNALING_PATHWAY	PID_ECADHERIN_NASCENT_AJ_PATHWAY	0.4618932435564995
KYNG_NORMAL_AGING_DN	SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX1_UP	2.3884497941375677
ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_UP	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	0.8736121201935179
KEGG_MEDICUS_REFERENCE_CA2_CAM_CAMK_SIGNALING_PATHWAY	REACTOME_ION_HOMEOSTASIS	0.37887773398235863
FERRANDO_LYL1_NEIGHBORS	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	1.1960663633898034
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_RETROGRADE_AXONAL_TRANSPORT	REACTOME_M_PHASE	0.7964136744242257
BIOCARTA_TPO_PATHWAY	JIANG_MELANOMA_TRM1_CD8	1.0849864165892158
REACTOME_RHOH_GTPASE_CYCLE	JIANG_MELANOMA_TRM1_CD8	3.4634345949653205
BONOME_OVARIAN_CANCER_POOR_SURVIVAL_DN	MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_12	2.102678803726517
REACTOME_MUCOPOLYSACCHARIDOSES	MILI_PSEUDOPODIA_HAPTOTAXIS_DN	1.567674850208249
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	PID_ECADHERIN_NASCENT_AJ_PATHWAY	0.451748211822028
KEGG_MEDICUS_REFERENCE_PDL_PD1_SHP_PI3K_SIGNALING_PATHWAY	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	1.334272869170258
REACTOME_PHOSPHORYLATION_AND_NUCLEAR_TRANSLOCATION_OF_BMAL1_ARNTL_AND_CLOCK	PID_ECADHERIN_NASCENT_AJ_PATHWAY	0.6200702690134524
YAO_HOXA10_TARGETS_VIA_PROGESTERONE_DN	SABATES_COLORECTAL_ADENOMA_DN	3.5982442107363837
REACTOME_SIGNALING_BY_PDGFRA_TRANSMEMBRANE_JUXTAMEMBRANE_AND_KINASE_DOMAIN_MUTANTS	KARLSSON_TGFB1_TARGETS_DN	1.2462311223855553
MIKKELSEN_MCV6_LCP_WITH_H3K27ME3	MIKKELSEN_IPS_LCP_WITH_H3K27ME3	2.2455209640000007
PID_HIF2PATHWAY	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES	0.939839318225958
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.10375782913672167
NOUSHMEHR_GBM_SILENCED_BY_METHYLATION	JIANG_MELANOMA_TRM3_CD8	1.3177439562292594
PID_ALK2_PATHWAY	WANG_LMO4_TARGETS_UP	1.99972396027349
RODWELL_AGING_KIDNEY_DN	FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_DN	0.21969203422616587
WP_FEMALE_STEROID_HORMONES_IN_CARDIOMYOCYTE_ENERGY_METABOLISM	REACTOME_CHREBP_ACTIVATES_METABOLIC_GENE_EXPRESSION	1.6911867628472828
WU_HBX_TARGETS_1_DN	BIOCARTA_ERYTH_PATHWAY	1.8021484090361
SCHAEFFER_PROSTATE_DEVELOPMENT_12HR_UP	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	1.5051968311640183
REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION	REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2	0.49158361053539484
KONDO_COLON_CANCER_HCP_WITH_H3K27ME1	WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_8D	2.198307952975601
HEBERT_MATRISOME_TNBC_BRAIN_METASTASIS_TUMOR_CELL_DERIVED	LIAO_METASTASIS	1.1629512461859304
PID_SMAD2_3PATHWAY	REACTOME_M_PHASE	1.149749273457357
BIOCARTA_DNAFRAGMENT_PATHWAY	LOPEZ_MBD_TARGETS	1.5761317213138981
TSUDA_ALVEOLAR_SOFT_PART_SARCOMA	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	0.9173814725830238
YEMELYANOV_GR_TARGETS_DN	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	1.1221132363701252
BIOCARTA_PDGF_PATHWAY	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	0.5883326352234783
CHEN_NEUROBLASTOMA_COPY_NUMBER_GAINS	KOINUMA_TARGETS_OF_SMAD2_OR_SMAD3	1.427569880191708
MCBRYAN_PUBERTAL_BREAST_3_4WK_UP	CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_UP	0.3799594791071738
REACTOME_ACTIVATION_OF_SMO	LOPEZ_MBD_TARGETS	0.9015990865538467
PARK_TRETINOIN_RESPONSE_AND_PML_RARA_FUSION	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	1.388523303636193
REACTOME_ACTIVATION_OF_RAC1	MCCABE_HOXC6_TARGETS_CANCER_DN	1.856908480689491
WP_8P231_COPY_NUMBER_VARIATION_SYNDROME	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	1.3923578567100858
NICK_RESPONSE_TO_PROC_TREATMENT_DN	REACTOME_ION_HOMEOSTASIS	2.7565117192038042
BIOCARTA_BARRESTIN_SRC_PATHWAY	WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY	0.5387480532451645
REACTOME_ZYMOSTENOL_BIOSYNTHESIS_VIA_LATHOSTEROL_KANDUTSCH_RUSSELL_PATHWAY	MILI_PSEUDOPODIA_HAPTOTAXIS_DN	1.1973662399029257
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	REACTOME_GPCR_LIGAND_BINDING	0.6872946045959955
KEGG_ETHER_LIPID_METABOLISM	KEGG_LINOLEIC_ACID_METABOLISM	0.12729415883850914
AGARWAL_AKT_PATHWAY_TARGETS	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	1.0230061088994489
LIU_IL13_PRIMING_MODEL	JIANG_MELANOMA_TRM1_CD8	1.0979809673412282
PURBEY_TARGETS_OF_CTBP1_AND_SATB1_DN	SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_UP	2.0990947209120394
REACTOME_VXPX_CARGO_TARGETING_TO_CILIUM	WANG_LMO4_TARGETS_DN	1.4709928915321564
REACTOME_INTRAFLAGELLAR_TRANSPORT	CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_2	0.8536203842480116
REACTOME_SIGNALING_BY_ERBB2_ECD_MUTANTS	PID_ECADHERIN_NASCENT_AJ_PATHWAY	1.9965170942564037
BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR_DN	LOPEZ_MBD_TARGETS	1.0600983908426087
RIZ_ERYTHROID_DIFFERENTIATION_12HR	HOUNKPE_HOUSEKEEPING_GENES	1.0795286856419792
WP_WHITE_FAT_CELL_DIFFERENTIATION	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES	0.6387483081121877
WP_1Q211_COPY_NUMBER_VARIATION_SYNDROME	PID_ECADHERIN_NASCENT_AJ_PATHWAY	0.7276128331282651
BRUNEAU_HEART_GREAT_VESSELS_AND_VALVULOGENESIS	WANG_RECURRENT_LIVER_CANCER_UP	1.5675918742851478
REACTOME_SYNTHESIS_OF_PE	REACTOME_M_PHASE	1.953202031700527
REACTOME_PI_3K_CASCADE_FGFR3	REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2	0.2768283928961007
BOYAULT_LIVER_CANCER_SUBCLASS_G2	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	3.4157215704464057
REACTOME_RHOQ_GTPASE_CYCLE	PID_ECADHERIN_NASCENT_AJ_PATHWAY	1.9714530007050897
ZWANG_EGF_PERSISTENTLY_UP	IBRAHIM_NRF1_UP	1.361632283002059
WP_MTHFR_DEFICIENCY	KEGG_MEDICUS_REFERENCE_CA2_ENTRY_LIGAND_GATED_CA2_CHANNEL	0.8039760650006672
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_DN	0.7943693716315775
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	REACTOME_GPCR_LIGAND_BINDING	0.30061003087096505
KANNAN_TP53_TARGETS_DN	KOINUMA_TARGETS_OF_SMAD2_OR_SMAD3	1.883211820302985
POMEROY_MEDULLOBLASTOMA_DESMOPLASIC_VS_CLASSIC_UP	OSMAN_BLADDER_CANCER_UP	2.106643629072461
BIOCARTA_P53_PATHWAY	MANN_RESPONSE_TO_AMIFOSTINE_UP	1.3369047318399156
REACTOME_STAT5_ACTIVATION_DOWNSTREAM_OF_FLT3_ITD_MUTANTS	WP_MITOCHONDRIAL_FISSION_AND_FUSION	2.323480844801036
REACTOME_INFLAMMASOMES	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	1.143759253815861
KEGG_MEDICUS_VARIANT_EGFR_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	KEGG_INOSITOL_PHOSPHATE_METABOLISM	1.0271868416710537
ROESSLER_LIVER_CANCER_METASTASIS_DN	REACTOME_TRNA_MODIFICATION_IN_THE_MITOCHONDRION	2.11123793832868
VERRECCHIA_RESPONSE_TO_TGFB1_C2	LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_XDGS_DN	1.2438885409044143
ZHAN_MULTIPLE_MYELOMA_MF_DN	LOPEZ_MBD_TARGETS	1.6299999322148129
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES	1.6052921974654903
KIM_MYCN_AMPLIFICATION_TARGETS_UP	PULVER_FOREY_CELLCYCLE_PEAKING_G2_M	0.8383464150694805
FONTAINE_THYROID_TUMOR_UNCERTAIN_MALIGNANCY_DN	WP_DISORDERS_OF_NAD_METABOLISM	1.3380129529116274
BIOCARTA_TRKA_PATHWAY	PID_ECADHERIN_NASCENT_AJ_PATHWAY	1.0879693517163653
